subject,condition,dyad,count,total_transitions,rate,dyad_total,spam_included,m_minus_2sd_threshold,auc
202511181644,gravity,ball_MED->ball_LONG,75,472,0.15889830508474576,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,ball_MED->position_MED,11,472,0.023305084745762712,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,ball_MED->position_LONG,14,472,0.029661016949152543,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,ball_LONG->ball_MED,63,472,0.13347457627118645,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,ball_LONG->ball_LONG,62,472,0.13135593220338984,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,ball_LONG->position_MED,16,472,0.03389830508474576,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,ball_LONG->position_LONG,29,472,0.0614406779661017,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,position_MED->ball_MED,16,472,0.03389830508474576,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,position_MED->ball_LONG,10,472,0.0211864406779661,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,position_MED->position_MED,14,472,0.029661016949152543,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,position_MED->position_LONG,16,472,0.03389830508474576,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,position_LONG->ball_MED,22,472,0.046610169491525424,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,position_LONG->ball_LONG,21,472,0.04449152542372881,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,position_LONG->position_MED,16,472,0.03389830508474576,980,True,431.1657434710614,0.6031468531468531
202511181644,gravity,position_LONG->position_LONG,18,472,0.038135593220338986,980,True,431.1657434710614,0.6031468531468531
202511181644,zero_gravity,ball_MED->ball_MED,104,508,0.2047244094488189,980,True,431.1657434710614,0.584375
